compiler,#e,M,gates,gate_spec,coupling
tket,0,8,"[[(2, 3), (0, 4), (5, 6)], [(2, 8), (4, 5)], [(6,)], [(3, 4), (1, 2)], [(0, 4), (2, 3)], [(0,)], [(2,)], [(1, 2)], [(2, 8)], [(8,)], [(2,)], [(3,)], [(4,)], [(5,)], [(2, 3), (4, 5)], [(3,)], [(2, 3)], [(3, 4)], [(4,)], [(3,)], [(5,)], [(4, 5)], [(3, 4)], [(3,)], [(4,)], []]","[[' U4', ' U4', ' U4'], [' swap', ' swap'], ['m3'], [' swap', ' U4'], [' U4', ' U4'], ['m0'], ['m2'], [' swap'], [' U4'], ['m1'], ['v2'], ['v3'], ['v1'], ['v0'], [' U4', ' U4'], ['m5'], [' swap'], [' U4'], ['m4'], ['v5'], ['v4'], [' swap'], [' U4'], ['m6'], ['v6'], []]",[]
tket,1,8,"[[(2, 12), (3, 4)], [(2, 8)], [(1, 2)], [(2, 3)], [(2, 12), (3, 4)], [(1, 2)], [(4,)], [(12,)], [(0, 4)], [(4, 5)], [(3, 4)], [(5,)], [(2, 3)], [(2,)], [(1,)], [(3,)], [(4,)], [(8,)], [(1, 2), (3, 4)], [(2, 8)], [(3,)], [(3, 4)], [(2, 3)], [(2,)], [(3,)], [(8,)], [(2, 8)], [(2, 3)], [(3,)], [(2,)], []]","[[' U4', ' U4'], [' swap'], [' U4 swap'], [' swap'], [' U4', ' U4'], [' swap'], ['m1'], ['m0'], [' swap'], [' U4'], [' swap'], ['m3'], ['U4'], ['m2'], ['v1'], ['v3'], ['v2'], ['v0'], [' swap', ' U4'], [' U4'], ['m5'], [' swap'], [' U4'], ['m4'], ['v5'], ['v4'], [' swap'], [' U4'], ['m6'], ['v6'], []]","[[2, 12]]"
tket,2,8,"[[(3, 4), (5, 6), (9, 14), (15, 16)], [(3,)], [(4, 5), (14, 15)], [(5,)], [(14,)], [(15, 16)], [(9, 15)], [(6, 9)], [(9,)], [(4,)], [(6,)], [(15,)], [(16,)], [(4, 5), (15, 16)], [(5, 6)], [(5,)], [(6, 9)], [(9, 15)], [(15, 16)], [(16,)], [(9,)], [(15,)], [(9, 15)], [(15,)], [(9,)], []]","[[' U4', ' U4', ' U4', ' U4'], ['m3'], [' U4', ' U4'], ['m2'], ['m0'], [' swap'], [' swap'], [' U4'], ['m1'], ['v3'], ['v2'], ['v0'], ['v1'], [' swap', ' U4'], [' U4'], ['m5'], [' swap'], [' swap'], [' U4'], ['m4'], ['v4'], ['v5'], ['U4'], ['m6'], ['v6'], []]","[[9, 14], [12, 17]]"
tket,3,8,"[[(8, 12), (10, 11), (2, 3)], [(8, 11)], [(8,)], [(2, 8)], [(1, 2), (8, 11)], [(2, 3), (10, 11)], [(3, 4)], [(10,)], [(2, 3)], [(4,)], [(2,)], [(3,)], [(8,)], [(11,)], [(12,)], [(8, 12)], [(11, 12)], [(3, 12)], [(3,)], [(8, 12)], [(8,)], [(11,)], [(12,)], [(11, 12)], [(12,)], [(11,)], []]","[[' U4', ' U4', ' U4'], [' U4'], ['m0'], [' swap'], [' swap', ' swap'], [' swap', ' U4'], [' U4'], ['m1'], ['U4'], ['m3'], ['m2'], ['v3'], ['v1'], ['v2'], ['v0'], [' U4'], [' swap'], [' U4'], ['m5'], ['U4'], ['m4'], ['v4'], ['v5'], ['U4'], ['m6'], ['v6'], []]","[[8, 12], [3, 12], [4, 13]]"
tket,4,8,"[[(4, 5), (6, 14), (9, 15)], [(0, 4), (6, 9), (14, 15)], [(3, 4)], [(6,)], [(0, 4)], [(3,)], [(14, 6)], [(0,)], [(6, 5)], [(6,)], [(4,)], [(5,)], [(9,)], [(15,)], [(4, 5), (9, 15)], [(4,)], [(5, 6)], [(6, 9)], [(9,)], [(6,)], [(15,)], [(14, 15)], [(6, 14)], [(6,)], [(14,)], []]","[[' U4', ' U4', ' U4'], [' swap', ' U4', ' swap'], [' U4'], ['m0'], ['U4'], ['m3'], ['swap'], ['m2'], ['U4'], ['m1'], ['v3'], ['v2'], ['v1'], ['v0'], [' U4', ' U4'], ['m5'], [' swap'], [' U4'], ['m4'], ['v5'], ['v4'], [' swap'], [' U4'], ['m6'], ['v6'], []]","[[6, 14], [9, 14], [14, 17], [9, 16]]"
