mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(1, 2)], [(2, 3)], [(1, 2)], [(2, 3)], [(3, 4), (2, 8)], [(0, 4), (1, 2)], [(4, 5), (2, 8)], [(0, 4), (5, 6), (2, 3)], [(4, 5)], [(0, 4)], [(3, 4)], [(4, 5)]]","[[' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ swap', ' ZZ'], [' ZZ', ' swap', ' swap'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(6, 7)], [(6, 9)], [(5, 6)], [(6, 7)], [(6, 9)], [(9, 15), (5, 6)], [(14, 15)], [(15, 16)], [(14, 15)], [(13, 14), (15, 16)], [(14, 15)], [(5, 14), (15, 16)], [(14, 15)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ']]","[[5, 14]]"
normal,2,8,"[[(5, 13)], [(5, 6), (13, 14)], [(5, 13), (6, 14)], [(6, 9), (13, 14)], [(6, 7), (9, 15), (12, 13)], [(6, 9), (14, 15)], [(6, 14)], [(13, 14), (5, 6)], [(12, 13)], [(5, 13)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ']]","[[5, 13], [6, 14]]"
normal,3,8,"[[(4, 5)], [(5, 13)], [(4, 13)], [(0, 4), (13, 14)], [(4, 5), (13, 17), (14, 15)], [(5, 15), (13, 14), (0, 4)], [(3, 4), (5, 13)], [(4, 5)], [(3, 4)], [(4, 13)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' swap', ' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[4, 13], [5, 13], [5, 15]]"
normal,4,8,"[[(4, 13)], [(3, 13)], [(3, 4), (12, 13)], [(2, 3), (13, 17)], [(2, 8), (3, 13)], [(2, 3), (4, 13)], [(3, 8), (12, 13)], [(8, 11)], [(11, 12)], [(3, 11)]]","[[' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[3, 8], [3, 13], [4, 13], [3, 11]]"
normal,5,8,"[[(9, 15)], [(14, 15)], [(9, 14)], [(5, 14)], [(4, 5), (13, 14)], [(0, 5), (14, 15)], [(0, 4), (5, 6), (9, 14)], [(4, 5)], [(5, 14)], [(0, 5)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[4, 14], [5, 14], [9, 14], [0, 5], [9, 16]]"
normal,6,8,"[[(5, 6)], [(4, 5), (6, 14)], [(4, 14), (5, 6)], [(14, 17), (4, 5)], [(12, 17), (0, 4)], [(13, 17)], [(12, 13)], [(4, 12)], [(4, 5)], [(4, 13)]]","[[' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[4, 12], [4, 13], [4, 14], [6, 14], [12, 17], [14, 17]]"
normal,7,8,"[[(0, 4)], [(0, 5)], [(4, 5)], [(5, 14), (3, 4)], [(13, 14), (0, 4)], [(14, 17), (3, 4)], [(13, 17)], [(12, 13)], [(4, 12)], [(12, 17)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[4, 12], [4, 13], [5, 13], [5, 14], [0, 5], [12, 17], [14, 17]]"
