compiler,#e,M,gates,gate_spec,coupling
tket,0,10,"[[(0, 4), (1, 5), (2, 3), (6, 7), (8, 9)], [(0, 1), (4, 5)], [(9,)], [(1,)], [(5, 6), (3, 7), (8, 9)], [(2, 6)], [(3,)], [(5, 9)], [(5,)], [(6,)], [(0,)], [(2,)], [(4,)], [(7,)], [(9,)], [(6, 7), (5, 9), (0, 4)], [(2, 6)], [(1, 2), (5, 6)], [(0, 1)], [(6,)], [(0,)], [(1,)], [(4,)], [(0, 4)], [(0, 1)], [(1, 5)], [(1,)], [(0,)], [(4, 5)], [(0, 4)], [(4,)], [(0,)], []]","[[' U4', ' U4', ' U4', ' U4 U4', ' U4'], [' U4', ' U4'], ['m4'], ['m0'], [' U4', ' U4', ' U4'], [' U4'], ['m2'], ['U4'], ['m3'], ['m1'], ['v1'], ['v2'], ['v0'], ['v3'], ['v4'], [' U4', ' U4', ' U4'], [' U4'], [' U4', ' U4'], [' U4'], ['m6'], ['m5'], ['v6'], ['v5'], [' U4'], [' U4'], [' U4'], ['m0'], ['v7'], [' U4'], [' U4'], ['m1'], ['v8'], []]",[]
tket,1,10,"[[(1, 5), (2, 3), (6, 9), (7, 11), (0, 4)], [(1, 2), (5, 9), (6, 7)], [(11,)], [(1,)], [(6, 5)], [(9,)], [(0, 1), (4, 5)], [(1, 2)], [(4,)], [(3, 2)], [(3,)], [(1,)], [(2,)], [(5,)], [(6,)], [(7,)], [(1, 2), (6, 7)], [(1, 5)], [(1, 2), (5, 6)], [(2,)], [(6,)], [(5,)], [(7,)], [(6, 7)], [(5, 6)], [(1, 5)], [(5,)], [(6,)], [(5, 6)], [(1, 5)], [(1,)], [(5,)], []]","[[' U4', ' U4', ' U4', ' U4', ' U4'], [' U4', ' U4', ' U4'], ['m4'], ['m1'], ['U4'], ['m0'], [' U4', ' U4'], [' U4'], ['m3'], ['U4'], ['m2'], ['v2'], ['v3'], ['v4'], ['v1'], ['v0'], [' U4', ' U4'], [' U4'], [' U4', ' U4'], ['m6'], ['m5'], ['v6'], ['v5'], [' U4'], [' U4'], [' U4'], ['m0'], ['v7'], [' U4'], [' U4'], ['m1'], ['v8'], []]","[[6, 9]]"
tket,2,10,"[[(1, 5), (2, 3), (0, 4), (6, 9), (7, 10)], [(1, 2)], [(4,)], [(5, 9), (6, 7)], [(1,)], [(7,)], [(9,)], [(0, 1)], [(1, 2)], [(2, 3)], [(3,)], [(1,)], [(2,)], [(5,)], [(6,)], [(10,)], [(1, 5), (6, 10)], [(1, 2), (5, 6)], [(1,)], [(6,)], [(5,)], [(10,)], [(5, 6)], [(6, 10)], [(2, 6)], [(6,)], [(10,)], [(6, 10)], [(2, 6)], [(2,)], [(6,)], []]","[[' U4', ' U4', ' U4', ' U4', ' U4'], [' U4'], ['m4'], [' U4', ' U4'], ['m2'], ['m0'], ['m1'], [' U4'], [' U4'], [' U4'], ['m3'], ['v3'], ['v4'], ['v2'], ['v1'], ['v0'], [' U4', ' U4'], [' U4', ' U4'], ['m6'], ['m5'], ['v6'], ['v5'], [' U4'], [' U4'], [' U4'], ['m0'], ['v7'], [' U4'], [' U4'], ['m1'], ['v8'], []]","[[7, 10], [6, 9]]"
tket,3,10,"[[(1, 2), (5, 9), (3, 7), (6, 10), (0, 4)], [(1, 5), (3, 6)], [(4,)], [(1,)], [(6,)], [(0, 1), (2, 6)], [(1, 5), (6, 7)], [(5, 9)], [(7,)], [(9,)], [(1,)], [(3,)], [(5,)], [(6,)], [(10,)], [(1, 5), (3, 7)], [(5, 6), (7, 10)], [(1, 5), (6, 7)], [(5,)], [(7,)], [(1, 5)], [(6,)], [(10,)], [(6, 10)], [(5, 6)], [(6,)], [(10,)], [(10, 5)], [(5,)], [(10,)], []]","[[' U4', ' U4', ' U4', ' U4', ' U4'], [' U4', ' U4'], ['m4'], ['m2'], ['m0'], [' U4', ' U4'], [' U4', ' U4'], [' U4'], ['m1'], ['m3'], ['v3'], ['v1'], ['v4'], ['v2'], ['v0'], [' U4', ' U4'], [' U4', ' U4'], [' U4', ' U4'], ['m6'], ['m5'], ['U4'], ['v6'], ['v5'], [' U4'], [' U4'], ['m0'], ['v7'], ['U4'], ['m1'], ['v8'], []]","[[3, 6], [7, 10], [5, 10]]"
tket,4,10,"[[(1, 2), (5, 9), (6, 7), (10, 11), (14, 15)], [(2,)], [(5, 6), (11, 14)], [(5, 9)], [(6,)], [(11,)], [(1, 5), (7, 11)], [(5,)], [(15, 11)], [(15,)], [(1,)], [(9,)], [(10,)], [(11,)], [(14,)], [(10, 14), (1, 5)], [(10, 11)], [(9, 10)], [(5, 9), (10, 14)], [(9,)], [(14,)], [(10,)], [(11,)], [(10, 11)], [(5, 10)], [(10,)], [(11,)], [(10, 11)], [(5, 10)], [(5,)], [(10,)], []]","[[' U4', ' U4', ' U4', ' U4', ' U4'], ['m4'], [' U4', ' U4'], [' U4'], ['m2'], ['m0'], [' U4', ' U4'], ['m3'], ['U4'], ['m1'], ['v4'], ['v3'], ['v0'], ['v2'], ['v1'], [' U4', ' U4'], [' U4'], [' U4'], [' U4', ' U4'], ['m6'], ['m5'], ['v6'], ['v5'], [' U4'], [' U4'], ['m0'], ['v7'], [' U4'], [' U4'], ['m1'], ['v8'], []]","[[11, 14], [9, 14], [7, 10], [5, 10]]"
tket,5,10,"[[(0, 1), (2, 6), (4, 5), (8, 9), (12, 13)], [(1, 2)], [(6,)], [(8, 13)], [(1,)], [(8,)], [(1, 5), (8, 12)], [(0, 1), (4, 8)], [(1,)], [(8,)], [(0,)], [(2,)], [(4,)], [(9,)], [(13,)], [(0, 4), (1, 2), (9, 13)], [(0, 1), (8, 13)], [(0,)], [(8, 4)], [(8,)], [(1, 5)], [(4,)], [(9,)], [(4, 9)], [(4, 5)], [(4,)], [(9,)], [(9, 5)], [(5,)], [(9,)], []]","[[' U4', ' U4', ' U4', ' U4', ' U4'], [' U4'], ['m4'], ['U4'], ['m3'], ['m0'], [' U4', ' U4'], [' U4', ' U4'], ['m2'], ['m1'], ['v3'], ['v4'], ['v2'], ['v0'], ['v1'], [' U4', ' U4', ' U4'], [' U4', ' U4'], ['m6'], ['U4'], ['m5'], ['U4'], ['v6'], ['v5'], [' U4'], [' U4'], ['m0'], ['v7'], ['U4'], ['m1'], ['v8'], []]","[[8, 13], [10, 13], [4, 9], [6, 11], [6, 9]]"
