M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,57,136,63,0,[],56,0.3038445053061405,0.0054257947376096,45,0.2419346109113314,0.0043202609091309,0.20375518830735934,0.7142857142857143,0.0,0.0,1.0,1.0
12,65,127,63,1,"[[5, 10]]",57,0.2760330425254392,0.0048426849565866,45,0.2197898779666149,0.0038559627713441,0.20375518830735975,0.7142857142857143,-0.09153189310657328,-0.09153189310657377,0.8925300699303829,0.8925300699303824
12,65,109,60,2,"[[4, 9], [6, 9]]",58,0.2827832184075536,0.0048755727311647,36,0.2356627413758039,0.0040631507133759,0.16663109394221054,0.6,-0.06931600384665981,-0.02592382095270414,0.8985914445618509,0.9404873452870413
12,55,107,57,3,"[[11, 14], [10, 13], [6, 11]]",59,0.3266314919971492,0.0055361269830025,42,0.264059357651884,0.0044755823330827,0.1915679776088808,0.7368421052631579,0.07499555296565107,0.09144928316462035,1.0203347621368934,1.035951861986744
12,55,107,57,3,"[[11, 14], [9, 14], [7, 10]]",59,0.3266314919971492,0.0055361269830025,42,0.264059357651884,0.0044755823330827,0.1915679776088808,0.7368421052631579,0.07499555296565107,0.09144928316462035,1.0203347621368934,1.035951861986744
