M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
12,73,163,81,0.2169347290429891,45,0.1727331524764288,0,[],0.2037551883073598,0.5555555555555556,0.0,0.0
12,73,146,75,0.2276722378209552,48,0.1785499773797932,1,"[[5, 13]]",0.2157586753277862,0.64,0.04949649521464254,0.033675208377605306
12,61,146,75,0.262935049411726,45,0.2093606689062349,2,"[[3, 12], [3, 13]]",0.20375518830735956,0.6,0.212046824275984,0.21204682427598434
