M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
8,55,99,45,0.4482901291650947,18,0.4092397611353663,0,[],0.08710958704903149,0.4,0.0,0.0
8,55,73,39,0.4704810379704898,18,0.4294976290384807,1,"[[2, 12]]",0.08710958704903152,0.46153846153846156,0.04950122111036423,0.04950122111036421
8,37,73,39,0.5433510741144252,27,0.4739237783127771,2,"[[9, 14], [12, 17]]",0.12777612690800952,0.6923076923076923,0.21205228213785135,0.15805897500759936
8,37,68,36,0.5566346864338668,27,0.485510062098693,3,"[[8, 12], [3, 12], [4, 13]]",0.12777612690800944,0.75,0.241684012696321,0.1863707005197337
8,31,63,33,0.5982822752689702,27,0.5218360833373895,4,"[[6, 14], [9, 14], [14, 17], [9, 16]]",0.12777612690800957,0.8181818181818182,0.3345872156124073,0.27513534337339024
8,31,63,33,0.5982822752689702,27,0.5218360833373895,4,"[[6, 14], [9, 14], [14, 17], [9, 16]]",0.12777612690800957,0.8181818181818182,0.3345872156124073,0.27513534337339024
