M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
12,64,179,75,0.2536335554512264,39,0.2081838854797643,0,[],0.17919423118366548,0.52,0.0,0.0
12,67,121,69,0.2567804821213344,42,0.2075895644719169,1,"[[5, 13]]",0.19156797760888122,0.6086956521739131,0.012407375138157425,-0.002854788719490812
12,57,117,75,0.2758677408209985,45,0.21965825734209,2,"[[3, 12], [3, 13]]",0.20375518830735997,0.6,0.08766263332237892,0.0551165227600722
