M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,51,131,66,0,[],56,0.31873740085167745,0.005691739300922811,48,0.24996704146649806,0.004463697169044608,0.21575867532778578,0.7272727272727273,0.0,0.0,1.0,1.0
12,51,122,66,1,"[[5, 10]]",57,0.3187388361301428,0.005591909405791978,57,0.2388328322210601,0.004190049688088773,0.2506942827527194,0.8636363636363636,4.503012390515974e-06,-0.04454270923124968,0.9824605643630502,0.9386948821587721
12,43,118,60,2,"[[10, 13], [5, 10]]",58,0.36821834403742404,0.006348592138576276,54,0.2801311209758846,0.0048298469133773204,0.23922551520840757,0.9,0.15524046771270575,0.12067222675605935,1.1154045895157159,1.0820283568679194
12,43,116,60,3,"[[8, 13], [10, 13], [5, 8]]",59,0.3682187125016155,0.0062409951271460255,54,0.2801314012940401,0.004747989852441357,0.23922551520840724,0.9,0.1552416237244899,0.12067334817652292,1.0965005242130754,1.063689957591276
12,43,107,57,4,"[[8, 13], [9, 14], [5, 8], [6, 9]]",60,0.3772215194512902,0.006287025324188168,48,0.29583270410934515,0.004930545068489086,0.215758675327786,0.8421052631578947,0.1834868404000946,0.1834868404000943,1.104587717706755,1.1045877177067547
12,43,107,57,5,"[[1, 4], [11, 14], [9, 14], [4, 9], [7, 10]]",61,0.3772215194512902,0.006183959335267052,48,0.29583270410934515,0.004849716460808937,0.215758675327786,0.8421052631578947,0.1834868404000946,0.1834868404000943,1.086479722334513,1.0864797223345128
12,43,107,57,6,"[[0, 5], [10, 15], [2, 5], [4, 9], [6, 11], [5, 10]]",62,0.3772215194512902,0.006084218055665971,48,0.29583270410934515,0.004771495227570083,0.215758675327786,0.8421052631578947,0.1834868404000946,0.1834868404000943,1.0689558558452468,1.0689558558452465
12,43,107,57,6,"[[8, 13], [11, 14], [9, 14], [4, 9], [7, 10], [5, 10]]",62,0.3772215194512902,0.006084218055665971,48,0.29583270410934515,0.004771495227570083,0.215758675327786,0.8421052631578947,0.1834868404000946,0.1834868404000943,1.0689558558452468,1.0689558558452465
