mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(6, 10)], [(10, 14), (5, 6)], [(10, 11)], [(11, 15), (6, 10)], [(14, 15)], [(13, 14)], [(14, 15)], [(13, 14)], [(9, 13)], [(9, 10)], [(5, 9), (6, 10)], [(5, 6)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ']]",[]
normal,1,8,"[[(10, 11)], [(9, 10), (7, 11)], [(10, 14)], [(13, 14), (10, 11)], [(9, 13)], [(5, 9)], [(9, 13)], [(5, 9)], [(5, 6)], [(6, 10)], [(6, 7)], [(7, 10)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
