mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(6, 10)], [(6, 7), (9, 10)], [(2, 6), (5, 9)], [(2, 3), (6, 10)], [(5, 6), (3, 7)], [(5, 9), (7, 11)], [(5, 6)], [(6, 7)], [(3, 7)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' swap ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(1, 2)], [(1, 5), (2, 3)], [(5, 9), (2, 6), (3, 7)], [(4, 5), (6, 7)], [(1, 5), (7, 10)], [(4, 5)], [(5, 9)], [(9, 10)], [(6, 10)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(5, 6)], [(6, 11), (5, 9)], [(6, 7), (10, 11), (4, 5), (8, 9)], [(4, 8), (6, 10), (7, 11)], [(6, 7), (8, 9), (4, 5)], [(6, 9)], [(5, 9)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ', ' swap'], [' ZZ', ' swap', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(5, 10)], [(10, 13), (5, 8)], [(9, 13), (10, 14), (4, 5)], [(1, 5), (4, 8), (9, 10), (13, 14)], [(5, 8), (10, 14)], [(5, 10)], [(4, 5)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' ZZ', ' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
