compiler,#e,M,gates,gate_spec,coupling
tket,4,8,"[[(0, 1), (4, 5)], [(1, 6)], [(1, 4), (5, 6)], [(1, 2), (4, 8)], [(0, 1)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(2, 6)], [(1, 2)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[1, 4], [8, 13], [1, 6], [10, 13]]"
tket,3,8,"[[(6, 10), (0, 1)], [(2, 6), (5, 10)], [(1, 2), (9, 10)], [(1, 4), (6, 10)], [(0, 4), (1, 2)], [(4, 5)], [(0, 4), (5, 10)], [(0, 1)]]","[[' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ']]","[[8, 13], [4, 9], [5, 10]]"
tket,2,8,"[[(0, 1), (4, 5)], [(1, 6)], [(1, 4), (5, 6)], [(1, 2), (4, 9)], [(0, 1)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(2, 6)], [(1, 2)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[1, 4], [1, 6]]"
tket,1,8,"[[(0, 1), (4, 5)], [(1, 6)], [(1, 4), (5, 6)], [(1, 2), (4, 8)], [(0, 1)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(2, 6)], [(1, 2)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[5, 8]]"
tket,0,8,"[[(0, 1), (4, 5)], [(1, 6)], [(1, 4), (5, 6)], [(1, 2), (4, 8)], [(0, 1)], [(1, 2), (0, 4)], [(2, 3), (4, 5)], [(2, 6)], [(1, 2)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' ZZ swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ']]",[]
