mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(9, 13), (11, 15)], [(9, 10), (12, 13)], [(8, 9), (10, 11)], [(8, 12), (10, 14), (11, 15)], [(8, 9), (12, 13), (14, 15)], [(9, 13)], [(13, 14)]]","[[' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(7, 10), (4, 8)], [(9, 10)], [(10, 11), (8, 9)], [(7, 11), (4, 8), (5, 9)], [(6, 7), (10, 11), (4, 5)], [(6, 10)], [(5, 6)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' ZZ', ' swap ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(6, 7), (14, 15)], [(5, 6), (7, 11)], [(6, 7), (11, 15)], [(5, 6), (14, 15)], [(10, 14), (11, 15), (5, 9)], [(6, 9), (10, 11)], [(9, 10)]]","[[' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(5, 9), (7, 11)], [(5, 6)], [(5, 8), (6, 7)], [(1, 5), (8, 9), (7, 11)], [(6, 7), (10, 11), (5, 9)], [(5, 8), (6, 10)], [(5, 10)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' swap', ' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
