mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(2, 6)], [(2, 3), (6, 7)], [(2, 6), (3, 7)], [(7, 11), (2, 3)], [(10, 11), (2, 6)], [(10, 14), (11, 15)], [(14, 15)], [(10, 14), (11, 15)], [(6, 10)], [(10, 11)]]","[[' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(6, 10)], [(6, 7)], [(7, 10), (5, 6)], [(9, 10), (7, 11), (2, 6)], [(3, 7), (10, 11), (5, 9)], [(7, 11)], [(7, 10)], [(6, 10)], [(5, 6)], [(6, 7)]]","[[' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ', ' swap'], [' swap', ' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(5, 9)], [(6, 9)], [(5, 6), (8, 9)], [(6, 7), (5, 9)], [(2, 6), (7, 11)], [(6, 7)], [(6, 11)], [(10, 11)], [(9, 10)], [(6, 10)]]","[[' ZZ'], [' ZZ'], [' ZZ', ' swap ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(5, 9)], [(5, 10)], [(9, 10), (5, 8)], [(10, 14), (8, 9)], [(6, 10), (13, 14)], [(10, 14)], [(10, 13)], [(12, 13)], [(8, 12), (10, 13)], [(12, 13)]]","[[' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
