M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,51,131,66,0,[],56,0.31873740085167745,0.005691739300922811,48,0.24996704146649806,0.004463697169044608,0.21575867532778578,0.7272727272727273,0.0,0.0,1.0,1.0
12,51,122,66,1,"[[5, 10]]",57,0.3187388361301428,0.005591909405791978,57,0.2388328322210601,0.004190049688088773,0.2506942827527194,0.8636363636363636,4.503012390515974e-06,-0.04454270923124968,0.9824605643630502,0.9386948821587721
