M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
8,35,81,36,0,[],56,0.5656087932555471,0.0101001570224204,30,0.4859003698320218,0.0086767923184289,0.140925007485717,0.8333333333333334,0.0,0.0,1.0,1.0
8,41,58,33,1,"[[2, 5]]",57,0.552285529687438,0.0096892198190778,21,0.4965756484788299,0.0087118534820847,0.10087152064283984,0.6363636363636364,-0.02355561604942998,0.021970097801116337,0.9593137807233689,1.0040407978396961
8,31,63,33,2,"[[4, 9], [5, 8]]",58,0.5982822752689702,0.0103152116425684,27,0.5218360833373895,0.0089971738506446,0.12777612690800957,0.8181818181818182,0.057766927252598146,0.07395695853820998,1.0212922056232017,1.0369239599679287
8,37,63,33,3,"[[11, 14], [6, 11], [6, 9]]",59,0.5702430507684597,0.0096651364537027,24,0.5049924243338374,0.0085591936327769,0.11442599142013314,0.7272727272727273,0.00819339721760439,0.0392921176586382,0.9569293261726487,0.9864467557437985
8,37,63,33,3,"[[11, 14], [6, 11], [6, 9]]",59,0.5702430507684597,0.0096651364537027,24,0.5049924243338374,0.0085591936327769,0.11442599142013314,0.7272727272727273,0.00819339721760439,0.0392921176586382,0.9569293261726487,0.9864467557437985
