compiler,fidelity,g1,g2,#e,idling time,two qubit gate fidelity,gates,gate_spec,coupling
tket,0.5178333804075781,72,51,5,"[68, 38, 63, 68, 51, 67, 51, 54, 67, 63, 62, 62]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986]","[(1, 6), [1], [6], (1, 6), (1, 4), [1], [4], (1, 4), (5, 6), [5], [6], (5, 6), (0, 1), [0], [1], (0, 1), (2, 6), [2], [6], (2, 6), (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], (2, 3), [2], [3], (2, 3), (3, 7), [3], [7], (3, 7), (0, 1), [0], [1], (0, 1), (7, 11), [7], [11], (7, 11), [7], [11], (7, 11), [7], [11], (3, 7), [3], [7], (3, 7), (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 6), [1], [6], (1, 6), (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 4), [1], [4], (1, 4), (4, 8), [4], [8], (4, 8), [4], [8], (4, 8), [4], [8], (0, 4), [0], [4], (0, 4), (4, 9), [4], [9], (4, 9), (4, 8), [4], [8], (4, 8), (6, 9), [6], [9], (6, 9)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5178333804075781,72,51,4,"[68, 38, 63, 68, 51, 67, 51, 54, 67, 63, 62, 62]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986]","[(1, 6), [1], [6], (1, 6), (1, 4), [1], [4], (1, 4), (5, 6), [5], [6], (5, 6), (0, 1), [0], [1], (0, 1), (2, 6), [2], [6], (2, 6), (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], (2, 3), [2], [3], (2, 3), (3, 7), [3], [7], (3, 7), (0, 1), [0], [1], (0, 1), (7, 11), [7], [11], (7, 11), [7], [11], (7, 11), [7], [11], (3, 7), [3], [7], (3, 7), (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 6), [1], [6], (1, 6), (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 4), [1], [4], (1, 4), (4, 8), [4], [8], (4, 8), [4], [8], (4, 8), [4], [8], (0, 4), [0], [4], (0, 4), (4, 9), [4], [9], (4, 9), (4, 8), [4], [8], (4, 8), (6, 9), [6], [9], (6, 9)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5372031376867847,63,44,7,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5571332268302644,63,44,3,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9905, 0.9905, 0.9905, 0.9905, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.9905, 0.9905, 0.9905, 0.9905, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5571332268302644,63,44,2,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9905, 0.9905, 0.9905, 0.9905, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.9905, 0.9905, 0.9905, 0.9905, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5571332268302644,63,44,1,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9905, 0.9905, 0.9905, 0.9905, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.9905, 0.9905, 0.9905, 0.9905, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5571332268302644,63,44,0,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9905, 0.9905, 0.9905, 0.9905, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.9905, 0.9905, 0.9905, 0.9905, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
tket,0.5470774328765364,63,44,6,"[49, 16, 17, 43, 39, 48, 48, 48, 47, 43, 48]","[0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9905, 0.9905, 0.9905, 0.9905, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.986, 0.986, 0.986, 0.986]","[(6, 11), [6], [11], (6, 11), (1, 6), [1], [6], (1, 6), (10, 11), [10], [11], (10, 11), (7, 11), [7], [11], (7, 11), (5, 6), [5], [6], (5, 6), (2, 7), [2], [7], (2, 7), (5, 10), [5], [10], (5, 10), (2, 3), [2], [3], (2, 3), (4, 5), [4], [5], (4, 5), (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (2, 7), [2], [7], (2, 7), [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 4), [1], [4], (1, 4), [1], [4], (1, 4), [1], [4], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (4, 9), [4], [9], (4, 9), (1, 4), [1], [4], (1, 4), (2, 3), [2], [3], (2, 3)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']",
