#e,compiler,fidelity no crosstalk,fidelity,g1,g2,D,avg idling time,idling time,qubit lifetime,avg two qubit gate fidelity,two qubit gate fidelity,gates,gate_spec
3,transition,0.6842613503497635,0.5351121157617591,36,30,425,252.5,"[275, 125, 295, 125, 310, 290, 310, 290]","[425, 425, 425, 425, 425, 425, 425, 425]",0.9829333333333334,"[0.991, 0.991, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.9805, 0.976, 0.9805, 0.976, 0.9805, 0.976, 0.9805, 0.976, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991]","[(10, 13), [10], [13], (10, 13), (5, 10), [5], [10], (5, 10), (12, 13), [12], [13], (12, 13), (5, 8), [5], [8], (5, 8), (9, 13), [9], [13], (9, 13), (6, 10), [6], [10], (6, 10), (5, 9), [5], [9], (5, 9), (8, 12), [8], [12], (8, 12), (4, 8), [4], [8], (4, 8), [4], [8], (4, 8), [4], [8], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (8, 12), [8], [12], (8, 12), (4, 5), [4], [5], (4, 5), (8, 9), [8], [9], (8, 9), (5, 8), [5], [8], (5, 8)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
3,normal,0.684251306556436,0.5417883506362992,36,30,425,252.5,"[320, 290, 60, 140, 320, 310, 270, 310]","[425, 425, 425, 425, 425, 425, 425, 425]",0.9833333333333333,"[0.991, 0.991, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991]","[(5, 8), [5], [8], (5, 8), (8, 12), [8], [12], (8, 12), (5, 10), [5], [10], (5, 10), (12, 13), [12], [13], (12, 13), (8, 9), [8], [9], (8, 9), (4, 5), [4], [5], (4, 5), (10, 13), [10], [13], (10, 13), (8, 12), [8], [12], (8, 12), [8], [12], (8, 12), [8], [12], (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], (4, 8), [4], [8], (4, 8), (5, 10), [5], [10], (5, 10), (9, 13), [9], [13], (9, 13), (4, 5), [4], [5], (4, 5), (5, 9), [5], [9], (5, 9)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
2,transition,0.665054933863974,0.5265887141875362,42,33,440,236.25,"[335, 315, 95, 305, 290, 130, 220, 200]","[440, 440, 440, 440, 440, 440, 440, 440]",0.984030303030303,"[0.991, 0.991, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991]","[(7, 11), [7], [11], (7, 11), (10, 11), [10], [11], (10, 11), (6, 7), [6], [7], (6, 7), (9, 10), [9], [10], (9, 10), (6, 9), [6], [9], (6, 9), (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (5, 6), [5], [6], (5, 6), (2, 6), [2], [6], (2, 6), [2], [6], (2, 6), [2], [6], (9, 10), [9], [10], (9, 10), (6, 7), [6], [7], (6, 7), (8, 9), [8], [9], (8, 9), (6, 11), [6], [11], (6, 11), (5, 6), [5], [6], (5, 6), (5, 9), [5], [9], (5, 9)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
2,normal,0.6615595607077435,0.5625216843945166,42,31,515,317.5,"[385, 410, 205, 150, 410, 350, 250, 380]","[515, 515, 515, 515, 515, 515, 515, 515]",0.9858387096774194,"[0.991, 0.991, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.981, 0.981, 0.981, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991]","[(8, 9), [8], [9], (8, 9), (9, 13), [9], [13], (9, 13), (8, 12), [8], [12], (8, 12), (9, 10), [9], [10], (9, 10), (13, 14), [13], [14], (13, 14), [4], [8], (4, 8), [4], [8], (4, 8), [4], [8], (4, 8), [4], [8], (12, 13), [12], [13], (12, 13), [12], [13], (12, 13), [12], [13], (6, 9), [6], [9], (6, 9), [6], [9], (6, 9), [6], [9], (13, 14), [13], [14], (13, 14), (8, 12), [8], [12], (8, 12), (9, 13), [9], [13], (9, 13), (10, 14), [10], [14], (10, 14), (8, 9), [8], [9], (8, 9), (9, 10), [9], [10], (9, 10)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
1,transition,0.6615595607077436,0.5625216843945167,42,31,515,317.5,"[380, 410, 250, 150, 410, 350, 205, 385]","[515, 515, 515, 515, 515, 515, 515, 515]",0.9858387096774194,"[0.991, 0.991, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.981, 0.981, 0.981, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991]","[(9, 13), [9], [13], (9, 13), (8, 9), [8], [9], (8, 9), (12, 13), [12], [13], (12, 13), (5, 9), [5], [9], (5, 9), (4, 8), [4], [8], (4, 8), [13], [14], (13, 14), [13], [14], (13, 14), [13], [14], (13, 14), [13], [14], (8, 12), [8], [12], (8, 12), [8], [12], (8, 12), [8], [12], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (4, 8), [4], [8], (4, 8), (12, 13), [12], [13], (12, 13), (8, 9), [8], [9], (8, 9), (4, 5), [4], [5], (4, 5), (9, 13), [9], [13], (9, 13), (5, 9), [5], [9], (5, 9)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
1,normal,0.6483320688753728,0.5799655882636937,42,31,585,387.5,"[435, 470, 440, 135, 220, 480, 450, 470]","[585, 585, 585, 585, 585, 585, 585, 585]",0.9874516129032258,"[0.991, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]","[(5, 6), [5], [6], (5, 6), (6, 10), [6], [10], (6, 10), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (2, 6), [2], [6], (2, 6), (5, 9), [5], [9], (5, 9), (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (9, 10), [9], [10], (9, 10), (4, 5), [4], [5], (4, 5), (1, 2), [1], [2], (1, 2), (6, 10), [6], [10], (6, 10), (5, 9), [5], [9], (5, 9), (2, 6), [2], [6], (2, 6), (5, 6), [5], [6], (5, 6)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
0,transition,0.6615595607077435,0.5625216843945166,42,31,515,317.5,"[350, 205, 385, 250, 150, 410, 380, 410]","[515, 515, 515, 515, 515, 515, 515, 515]",0.9858387096774194,"[0.991, 0.991, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.981, 0.981, 0.981, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991]","[(6, 10), [6], [10], (6, 10), (9, 10), [9], [10], (9, 10), (5, 6), [5], [6], (5, 6), (10, 14), [10], [14], (10, 14), (9, 13), [9], [13], (9, 13), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (9, 13), [9], [13], (9, 13), (5, 6), [5], [6], (5, 6), (9, 10), [9], [10], (9, 10), (13, 14), [13], [14], (13, 14), (6, 10), [6], [10], (6, 10), (10, 14), [10], [14], (10, 14)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
0,normal,0.6615595607077435,0.5625216843945166,42,31,515,317.5,"[410, 385, 205, 150, 410, 350, 250, 380]","[515, 515, 515, 515, 515, 515, 515, 515]",0.9858387096774194,"[0.991, 0.991, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.981, 0.991, 0.981, 0.981, 0.981, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991]","[(9, 10), [9], [10], (9, 10), (10, 14), [10], [14], (10, 14), (9, 13), [9], [13], (9, 13), (14, 15), [14], [15], (14, 15), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (10, 11), [10], [11], (10, 11), (13, 14), [13], [14], (13, 14), [13], [14], (13, 14), [13], [14], (6, 10), [6], [10], (6, 10), [6], [10], (6, 10), [6], [10], (14, 15), [14], [15], (14, 15), (9, 13), [9], [13], (9, 13), (10, 14), [10], [14], (10, 14), (11, 15), [11], [15], (11, 15), (9, 10), [9], [10], (9, 10), (10, 11), [10], [11], (10, 11)]","['syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc', 'syc', 'sg', 'sg', 'syc']"
