M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,67,154,69,0,[],,0.2567762424516746,,42,0.2075861369871996,,0.19156797760888092,0.6086956521739131,0.0,0.0,,
12,59,127,63,1,"[[5, 10]]",,0.2966403842881572,,48,0.232637647925419,,0.2157586753277861,0.7619047619047619,0.15524855981948985,0.1206800767228697,,
12,59,109,63,2,"[[9, 12], [5, 8]]",,0.296643055844824,,42,0.2398157455649127,,0.19156797760888103,0.6666666666666666,0.1552589640400722,0.15525896404007206,,
12,47,125,63,3,"[[11, 14], [9, 14], [7, 10]]",,0.3425856085751151,,57,0.2567013551519728,,0.25069428275271927,0.9047619047619048,0.3341795382008127,0.23660162897969328,,
12,47,111,63,4,"[[10, 15], [9, 14], [7, 10], [6, 9]]",,0.3425880082827126,,51,0.2646214153994374,,0.22758120832686912,0.8095238095238095,0.33418888372115585,0.27475475597753796,,
12,47,116,60,5,"[[3, 6], [9, 14], [4, 9], [7, 10], [5, 10]]",,0.3509616959194677,,45,0.2794514294787263,,0.20375518830735947,0.75,0.3667997185741156,0.34619504719603766,,
12,43,107,57,6,"[[1, 4], [2, 5], [9, 14], [4, 9], [7, 10], [5, 10]]",,0.3772215194512902,,48,0.2958327041093451,,0.21575867532778614,0.8421052631578947,0.46906705951304456,0.4251081907631772,,
12,43,107,57,6,"[[1, 4], [2, 5], [9, 14], [4, 9], [7, 10], [5, 10]]",,0.3772215194512902,,48,0.2958327041093451,,0.21575867532778614,0.8421052631578947,0.46906705951304456,0.4251081907631772,,
