M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
12,67,154,66,0.263053139021305,42,0.2126605811753258,0,[],0.19156797760888097,0.6363636363636364,0.0,0.0
12,59,127,63,0.2966403842881572,48,0.232637647925419,1,"[[5, 10]]",0.2157586753277861,0.7619047619047619,0.1276823587500772,0.09393873862134945
12,47,134,63,0.3425840659148215,54,0.2606292162441573,2,"[[10, 13], [5, 8]]",0.23922551520840746,0.8571428571428571,0.30233787435273746,0.22556429971045863
12,43,116,60,0.3682187125016155,54,0.28013140129404,3,"[[9, 12], [10, 13], [5, 10]]",0.23922551520840754,0.9,0.3997883236504278,0.3172699883815732
12,53,111,60,0.3265815182968472,42,0.2640189573122824,4,"[[11, 14], [4, 9], [6, 11], [5, 10]]",0.19156797760888092,0.7,0.24150397715039973,0.2415039771503998
12,65,116,60,0.2827822280077007,39,0.2321092840674567,5,"[[9, 12], [2, 5], [4, 9], [6, 11], [6, 9]]",0.17919423118366573,0.65,0.07500039368394615,0.09145419797426693
12,43,107,57,0.3772215194512902,48,0.2958327041093451,6,"[[9, 12], [1, 4], [10, 13], [4, 9], [7, 10], [5, 10]]",0.21575867532778614,0.8421052631578947,0.434012613781197,0.39110267861747683
12,43,107,57,0.3772215194512902,48,0.2958327041093451,6,"[[9, 12], [1, 4], [10, 13], [4, 9], [7, 10], [5, 10]]",0.21575867532778614,0.8421052631578947,0.434012613781197,0.39110267861747683
