M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,61,138,72,0,[],,0.2693635762202139,,39,0.2210951772705499,,0.17919423118366584,0.5416666666666666,0.0,0.0,,
12,67,128,72,1,"[[5, 15]]",,0.2506523839740232,,48,0.1965719576400363,,0.21575867532778625,0.6666666666666666,-0.06946444841857047,-0.11091702647364854,,
12,51,145,66,2,"[[5, 13], [5, 14]]",,0.3187351682091333,,54,0.2424855833792649,,0.23922551520840762,0.8181818181818182,0.1832897850619433,0.09674750201602084,,
12,69,142,69,3,"[[3, 13], [5, 14], [5, 15]]",,0.2506884812407778,,45,0.1996094025390771,,0.20375518830735972,0.6521739130434783,-0.06933043896094016,-0.09717884847927305,,
12,57,131,66,4,"[[4, 12], [4, 14], [5, 14], [5, 15]]",,0.2965949991430467,,54,0.2256419076648142,,0.2392255152084074,0.8181818181818182,0.10109541648114369,0.020564584222932048,,
12,53,118,63,5,"[[3, 13], [4, 13], [5, 13], [5, 14], [5, 15]]",,0.3187876097385039,,54,0.2425254795567536,,0.23922551520840735,0.8571428571428571,0.183484471849617,0.09692794999313742,,
12,59,116,63,6,"[[3, 8], [8, 12], [3, 12], [3, 13], [4, 13], [5, 13]]",,0.2966420169032612,,51,0.2291318682558975,,0.2275812083268691,0.8095238095238095,0.10126996777302305,0.036349463088981133,,
12,47,111,63,6,"[[3, 8], [3, 12], [4, 13], [4, 14], [5, 14], [5, 15]]",,0.3425880082827126,,54,0.2606322154970585,,0.23922551520840743,0.8571428571428571,0.27184236670007383,0.1788236121411545,,
12,53,113,63,7,"[[3, 8], [8, 12], [3, 12], [4, 12], [4, 13], [5, 13], [6, 14]]",,0.3187884072402372,,54,0.2425260862757239,,0.23922551520840735,0.8571428571428571,0.1834874325384544,0.09693069414603019,,
