mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(2, 6)], [(5, 6), (2, 3)], [(1, 5), (6, 7)], [(6, 10), (3, 7), (5, 9)], [(2, 6)], [(2, 3), (6, 7)], [(1, 2)], [(1, 5)], [(5, 6)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ', ' swap ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(7, 10)], [(9, 10), (3, 7)], [(2, 3), (6, 10), (5, 9)], [(1, 5), (2, 6), (3, 7)], [(1, 2), (5, 9), (6, 7)], [(1, 5)], [(5, 6)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' swap ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(6, 9)], [(9, 13), (6, 7)], [(7, 11), (9, 10), (13, 14)], [(14, 15), (6, 7), (10, 11)], [(13, 14), (11, 15), (6, 10)], [(14, 15)], [(10, 14)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ swap'], [' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(12, 13)], [(10, 13), (8, 12)], [(6, 10), (9, 13)], [(13, 14), (5, 6), (8, 9)], [(12, 13), (5, 8), (6, 10)], [(5, 10), (9, 13)], [(10, 13)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' swap', ' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
