mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(2, 6), (0, 4)], [(5, 6), (2, 3)], [(1, 2), (4, 5), (6, 10)], [(0, 1), (2, 3)], [(0, 4), (1, 2)], [(4, 5)], [(5, 6)], [(2, 6)]]","[[' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(2, 6), (5, 9)], [(2, 3), (6, 10)], [(1, 2), (9, 10), (6, 7)], [(1, 5)], [(5, 9), (1, 2)], [(9, 10), (2, 3)], [(7, 10)], [(3, 7)]]","[[' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(7, 11), (14, 15)], [(6, 7), (10, 11), (13, 14)], [(7, 11), (10, 14)], [(11, 15), (9, 10)], [(14, 15), (6, 11)], [(13, 14)], [(9, 13)], [(6, 9)]]","[[' ZZ', ' ZZ'], [' ZZ', ' swap', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(5, 10), (0, 4)], [(4, 8), (6, 10)], [(4, 5), (9, 10)], [(8, 9), (1, 5)], [(4, 8), (5, 6)], [(0, 4), (5, 9)], [(0, 1)], [(1, 5)]]","[[' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
