mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(2, 6)], [(5, 6), (1, 2)], [(2, 3), (5, 9), (0, 1)], [(4, 5), (2, 6)], [(0, 4), (5, 9), (2, 3)], [(0, 1), (4, 5)], [(1, 2)], [(1, 5)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' swap', ' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(5, 9)], [(9, 10), (5, 6)], [(10, 11), (8, 9)], [(7, 10), (5, 9)], [(6, 7), (10, 14)], [(6, 10), (7, 11)], [(9, 10)], [(10, 11)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(6, 9)], [(5, 9), (2, 6)], [(4, 5), (9, 10), (6, 11)], [(1, 5), (10, 11)], [(1, 2), (4, 5)], [(2, 6), (1, 5)], [(6, 10)], [(5, 6)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(11, 15)], [(10, 11), (14, 15)], [(9, 10), (7, 11)], [(10, 13), (11, 15)], [(5, 10), (13, 14)], [(10, 14), (9, 13)], [(10, 11)], [(9, 10)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
