mode,#e,M,gates,gate_spec,coupling
normal,0,8,"[[(5, 9)], [(5, 6), (8, 9)], [(4, 5)], [(4, 8), (1, 5)], [(4, 5), (8, 9)], [(5, 6)], [(6, 10)], [(9, 10)], [(9, 13), (10, 14)], [(5, 9), (13, 14)], [(9, 13)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ']]",[]
normal,1,8,"[[(6, 7)], [(7, 11)], [(7, 10), (11, 15)], [(6, 10), (3, 7)], [(10, 14), (6, 7)], [(14, 15), (9, 10)], [(11, 15)], [(7, 11)], [(7, 10)], [(10, 11)], [(10, 14)]]","[[' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[7, 10]]"
normal,2,8,"[[(13, 14)], [(9, 13), (14, 15)], [(13, 14)], [(14, 15)], [(10, 14), (11, 15)], [(9, 10)], [(6, 9)], [(6, 11)], [(7, 11)], [(6, 7), (10, 11)], [(7, 11)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ']]","[[6, 11], [6, 9]]"
normal,3,8,"[[(4, 5)], [(4, 8), (5, 6)], [(4, 5), (8, 12)], [(5, 6)], [(5, 8), (6, 10)], [(8, 12)], [(12, 13)], [(10, 13)], [(9, 10)], [(9, 13)], [(8, 9)]]","[[' ZZ'], [' ZZ', ' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' ZZ']]","[[10, 13], [5, 8], [5, 10]]"
