M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
10,51,112,57,0,[],56,0.3794907027948134,0.0067766196927645,36,0.3162557518472155,0.0056474241401288,0.16663109394221015,0.631578947368421,0.0,0.0,1.0,1.0
10,47,101,54,1,"[[9, 14]]",57,0.4046354786909834,0.0070988680472102,45,0.3221889005344635,0.0056524368514818,0.20375518830735959,0.8333333333333334,0.06625926725210313,0.018760603254148273,1.0475529643178545,1.0008876102146076
10,47,99,51,2,"[[11, 14], [10, 13]]",58,0.4145272098558089,0.0071470208595829,39,0.3402463251809872,0.0058663159513963,0.17919423118366562,0.7647058823529411,0.09232507358668902,0.07585814074098371,1.0546586917388745,1.0387595841637118
10,43,90,48,3,"[[1, 6], [5, 8], [6, 9]]",59,0.4419930367487721,0.0074914074025215,39,0.3627904343400422,0.006148990412543,0.17919423118366565,0.8125,0.16470056708544203,0.14714256490521577,1.105478504352279,1.0888132819439271
10,47,94,51,4,"[[3, 6], [10, 15], [2, 5], [5, 10]]",60,0.4145282468665278,0.0069088041144421,39,0.3402471763653677,0.0056707862727561,0.17919423118366531,0.7647058823529411,0.09232780622469905,0.07586083218414502,1.0195059524763852,1.0041367767052056
