M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
12,51,131,66,0,[],56,0.3187374008516774,0.0056917393009228,48,0.249967041466498,0.0044636971690446,0.21575867532778584,0.7272727272727273,0.0,0.0,1.0,1.0
12,51,122,66,1,"[[5, 10]]",57,0.3187388361301427,0.0055919094057919,57,0.23883283222106,0.0041900496880887,0.25069428275271943,0.8636363636363636,4.503012390341815e-06,-0.04454270923124991,0.9824605643630384,0.9386948821587574
