compiler,#e,M,gates,gate_spec,coupling
tket,2,12,"[[(0, 4), (2, 3)], [(4, 12)], [(11, 12)], [(4, 12)], [(12, 13), (3, 4)], [(13, 14)], [(13, 17)], [(12, 13)], [(4, 12), (13, 14)], [(3, 4), (12, 13)], [(2, 3), (0, 4)], [(4, 5), (1, 2)], [(5, 13), (2, 8)], [(5, 6), (8, 11), (13, 14)], [(4, 5), (2, 8), (11, 12)], [(5, 6), (2, 3)], [(5, 13)]]","[[' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ', ' swap'], [' ZZ'], [' ZZ swap'], [' swap'], [' swap', ' swap'], [' swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' swap', ' swap'], [' swap', ' ZZ swap', ' ZZ'], [' ZZ', ' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ']]","[[4, 12], [5, 13]]"
tket,1,12,"[[(3, 13), (0, 4)], [(5, 13), (2, 3)], [(13, 14)], [(14, 15)], [(9, 15)], [(6, 9), (15, 16)], [(5, 6), (14, 15)], [(4, 5), (13, 14)], [(3, 13), (14, 15), (5, 6)], [(12, 13)], [(4, 12), (13, 14)], [(3, 4), (11, 12)], [(3, 13), (0, 4), (8, 11)], [(4, 12), (2, 3)], [(0, 4), (2, 8)], [(4, 5)], [(4, 12), (5, 6)]]","[[' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' swap'], [' ZZ', ' swap'], [' swap', ' swap', ' swap'], [' ZZ'], [' ZZ', ' swap'], [' swap', ' swap'], [' swap', ' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap'], [' ZZ', ' ZZ']]","[[3, 13]]"
tket,0,12,"[[(3, 13), (0, 4)], [(5, 13), (2, 3)], [(13, 14)], [(14, 15)], [(9, 15)], [(6, 9), (15, 16)], [(5, 6), (14, 15)], [(4, 5), (13, 14)], [(3, 13), (14, 15), (5, 6)], [(12, 13)], [(4, 12), (13, 14)], [(3, 4), (11, 12)], [(3, 13), (0, 4), (8, 11)], [(4, 12), (2, 3)], [(0, 4), (2, 8)], [(4, 5)], [(4, 12), (5, 6)]]","[[' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' swap', ' swap'], [' ZZ', ' swap'], [' swap', ' swap', ' swap'], [' ZZ'], [' ZZ', ' swap'], [' swap', ' swap'], [' swap', ' ZZ', ' swap'], [' swap', ' ZZ'], [' ZZ', ' ZZ'], [' ZZ swap'], [' ZZ', ' ZZ']]",[]
