compiler,#e,M,gates,gate_spec,coupling
tket,0,8,"[[(0, 4)], [(4, 5)], [(3, 4), (5, 6)], [(2, 3), (0, 4)], [(1, 2), (4, 5)], [(2, 3)], [(3, 4), (1, 2)], [(2, 3), (0, 4)], [(4, 5), (2, 8)], [(3, 4), (5, 6)], [(2, 3), (4, 5)], [(3, 4)], [(2, 3)]]","[[' ZZ'], [' ZZ'], [' swap', ' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' swap'], [' swap', ' swap'], [' swap', ' ZZ'], [' swap', ' ZZ swap'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' ZZ']]",[]
tket,1,8,"[[(5, 14)], [(4, 5), (13, 14)], [(14, 15), (5, 6), (0, 4)], [(13, 14), (9, 15)], [(5, 14)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4), (6, 9)], [(4, 5)], [(0, 4), (5, 6)], [(3, 4)], [(4, 5)], [(3, 4)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' swap'], [' swap'], [' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' swap'], [' ZZ', ' swap'], [' swap'], [' ZZ'], [' ZZ']]","[[5, 14]]"
tket,2,8,"[[(5, 13)], [(5, 6), (13, 14)], [(14, 15), (4, 5), (12, 13)], [(6, 14)], [(14, 15), (5, 6)], [(13, 14)], [(13, 17), (14, 15)], [(5, 13)], [(13, 14)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap', ' ZZ swap'], [' swap'], [' ZZ', ' ZZ'], [' swap'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[5, 13], [6, 14]]"
tket,3,8,"[[(4, 13)], [(4, 5), (13, 14)], [(14, 15), (12, 13), (0, 4)], [(5, 15), (13, 14)], [(4, 13), (5, 6), (14, 15)], [(4, 5)], [(5, 15)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ swap', ' ZZ swap'], [' ZZ'], [' ZZ']]","[[4, 13], [5, 13], [5, 15]]"
tket,4,8,"[[(3, 8)], [(3, 11), (2, 8)], [(3, 13), (11, 12)], [(3, 4), (12, 13)], [(3, 8)], [(3, 11)], [(2, 3), (10, 11)], [(3, 13), (2, 8)], [(3, 11), (12, 13)], [(8, 11)], [(11, 12)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ'], [' ZZ'], [' swap', ' swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' ZZ']]","[[3, 8], [3, 13], [4, 13], [3, 11]]"
tket,5,8,"[[(4, 14)], [(4, 5), (9, 14)], [(0, 4), (9, 15), (13, 14)], [(9, 14), (3, 4)], [(5, 14)], [(14, 15), (0, 5)], [(4, 14)], [(13, 14), (0, 4)], [(14, 15)], [(4, 14)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' swap'], [' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ'], [' ZZ']]","[[4, 14], [5, 14], [9, 14], [0, 5], [9, 16]]"
tket,6,8,"[[(4, 12)], [(4, 13), (12, 17)], [(4, 14), (11, 12)], [(4, 5)], [(4, 13)], [(13, 17)], [(4, 13), (12, 17)], [(4, 14)], [(0, 4)], [(4, 13)], [(4, 12)], [(4, 14)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' swap'], [' ZZ'], [' swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ'], [' ZZ']]","[[4, 12], [4, 13], [4, 14], [6, 14], [12, 17], [14, 17]]"
tket,7,8,"[[(4, 12)], [(4, 13), (12, 17)], [(13, 14), (4, 5), (11, 12)], [(14, 17), (12, 13)], [(5, 14)], [(14, 15)], [(14, 17)], [(13, 14)], [(12, 13)], [(5, 13)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' ZZ'], [' swap'], [' ZZ'], [' swap'], [' ZZ'], [' ZZ']]","[[4, 12], [4, 13], [5, 13], [5, 14], [0, 5], [12, 17], [14, 17]]"
