compiler,#e,M,gates,gate_spec,coupling
tket,5,10,"[[(0, 4)], [(4, 5)], [(4, 14)], [(3, 4), (13, 14)], [(0, 4), (12, 13), (2, 3)], [(4, 14), (13, 17)], [(3, 4), (14, 17), (12, 13)], [(0, 4)], [(4, 5)], [(5, 6)], [(4, 5), (6, 14)], [(4, 13)], [(3, 4), (13, 14)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' swap', ' swap'], [' ZZ'], [' ZZ'], [' swap'], [' ZZ swap', ' ZZ'], [' ZZ'], [' ZZ', ' ZZ']]","[[3, 12], [4, 13], [4, 14], [6, 14], [14, 17]]"
tket,4,10,"[[(0, 4)], [(4, 5)], [(4, 14)], [(3, 4), (13, 14)], [(0, 4), (12, 13), (2, 3)], [(4, 14), (13, 17)], [(3, 4)], [(0, 4), (3, 8)], [(4, 5)], [(3, 4)], [(3, 12), (4, 5)], [(4, 13), (3, 8)], [(12, 13)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' ZZ']]","[[3, 8], [3, 12], [4, 14], [12, 17]]"
tket,3,10,"[[(3, 4)], [(3, 13), (0, 4)], [(2, 3), (4, 5)], [(2, 8), (4, 13)], [(8, 11), (2, 3), (4, 14)], [(11, 12), (3, 4)], [(12, 13), (3, 8), (0, 4)], [(11, 12), (3, 4)], [(0, 4), (8, 11)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' ZZ swap', ' swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ']]","[[3, 13], [3, 11], [12, 17]]"
tket,2,10,"[[(0, 4)], [(4, 13)], [(4, 5)], [(3, 4), (5, 6)], [(0, 4), (6, 14), (2, 3)], [(4, 5), (6, 7)], [(3, 4)], [(0, 4), (3, 12)], [(4, 13)], [(3, 4), (13, 14)], [(3, 13), (6, 14)], [(13, 14), (3, 12)], [(6, 14)]]","[[' ZZ'], [' ZZ'], [' ZZ'], [' swap', ' ZZ'], [' ZZ', ' ZZ', ' swap'], [' ZZ', ' ZZ swap'], [' swap'], [' ZZ', ' swap'], [' ZZ'], [' ZZ', ' swap'], [' ZZ', ' ZZ'], [' swap', ' ZZ'], [' ZZ']]","[[4, 13], [2, 12]]"
tket,1,10,"[[(3, 4)], [(3, 13), (0, 4)], [(2, 3), (4, 5)], [(2, 12), (4, 13)], [(11, 12), (2, 3), (4, 14)], [(12, 17), (3, 4)], [(13, 17), (3, 11), (0, 4)], [(12, 17), (3, 4)], [(0, 4), (11, 12)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ']]","[[3, 13]]"
tket,0,10,"[[(3, 4)], [(3, 13), (0, 4)], [(2, 3), (4, 5)], [(2, 12), (4, 13)], [(11, 12), (2, 3), (4, 14)], [(12, 17), (3, 4)], [(13, 17), (3, 11), (0, 4)], [(12, 17), (3, 4)], [(0, 4), (11, 12)]]","[[' ZZ'], [' ZZ', ' ZZ'], [' ZZ', ' ZZ swap'], [' ZZ', ' ZZ'], [' ZZ', ' swap', ' ZZ swap'], [' ZZ', ' swap'], [' ZZ', ' ZZ', ' ZZ'], [' swap', ' swap'], [' ZZ', ' ZZ']]",[]
