M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
10,33,15,39,0.5252029060778656,26,0.4604198657557571,0,[],0.12334859455728879,0.6666666666666666,0.0,0.0
10,27,15,39,0.5576796400253076,30,0.4790886325801091,1,"[[4, 9]]",0.1409250074857171,0.7692307692307693,0.06183654654535947,0.0405472661213436
10,25,15,36,0.5828533921307117,32,0.4956698205297424,2,"[[11, 14], [10, 13]]",0.14958061972026304,0.8888888888888888,0.10976802562531712,0.07656045578338412
10,30,15,36,0.554427296764786,26,0.4860394689246528,3,"[[8, 13], [11, 14], [5, 8]]",0.12334859455728876,0.7222222222222222,0.055644000344864136,0.05564400034486418
10,27,15,36,0.5713121216988657,24,0.5059391657631334,4,"[[8, 13], [11, 14], [5, 8], [6, 11]]",0.1144259914201329,0.6666666666666666,0.08779314639619312,0.09886476104296348
10,33,15,36,0.5380414938227598,24,0.4764755624669212,5,"[[8, 13], [11, 14], [9, 14], [4, 9], [6, 11]]",0.11442599142013289,0.6666666666666666,0.024445005151953195,0.03487185915579343
10,27,15,33,0.585277849457168,26,0.5130846493011139,6,"[[1, 4], [8, 13], [11, 14], [1, 6], [6, 11], [6, 9]]",0.1233485945572888,0.7878787878787878,0.11438425546410784,0.11438425546410783
10,27,15,33,0.585277849457168,24,0.5183068512767881,7,"[[2, 7], [8, 13], [11, 14], [10, 13], [2, 5], [7, 10], [5, 8]]",0.11442599142013314,0.7272727272727273,0.11438425546410784,0.12572651578795865
10,27,15,33,0.585277849457168,24,0.5183068512767881,7,"[[1, 4], [2, 7], [11, 14], [9, 14], [4, 9], [7, 10], [5, 10]]",0.11442599142013314,0.7272727272727273,0.11438425546410784,0.12572651578795865
