M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
10,33,15,42,0.512670668934506,24,0.4540078193696523,0,[],0.11442599142013311,0.5714285714285714,0.0,0.0
10,21,15,39,0.5921646230431319,36,0.4934915841115783,1,"[[0, 5]]",0.1666310939422102,0.9230769230769231,0.15505851792504502,0.08696714694637978
10,21,15,36,0.6066400903042258,24,0.5372246965359657,2,"[[2, 5], [6, 11]]",0.1144259914201331,0.6666666666666666,0.1832939293465305,0.1832939293465305
