M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
8,11,0,0,0.9157608767233256,14,0.8530934121106907,0,[],0.06843212699461976,inf,0.0,0.0
8,10,0,0,0.9231163463866358,14,0.859945531339896,1,"[[5, 10]]",0.06843212699461981,inf,0.008032085504273409,0.008032085504273347
8,11,0,0,0.9157608767233256,12,0.8617762407788792,2,"[[9, 12], [6, 9]]",0.058950581223352026,inf,0.0,0.010178051482903568
8,9,0,0,0.9305308958112056,16,0.8581187109580621,3,"[[1, 4], [4, 9], [6, 9]]",0.0778181414277674,inf,0.016128685406094717,0.005890678296223226
8,9,0,0,0.9305308958112056,16,0.8581187109580621,4,"[[2, 7], [2, 5], [9, 14], [7, 10]]",0.0778181414277674,inf,0.016128685406094717,0.005890678296223226
8,9,0,0,0.9305308958112056,12,0.8756755586568487,5,"[[9, 12], [10, 13], [7, 10], [5, 8], [5, 10]]",0.058950581223352,inf,0.016128685406094717,0.026470895479413097
8,10,0,0,0.9231163463866358,10,0.8775397552277895,5,"[[2, 7], [11, 14], [2, 5], [9, 14], [7, 10]]",0.04937253179108702,inf,0.008032085504273409,0.02865611522730508
