M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
10,11,0,0,0.8958341352965282,24,0.7933274262172253,0,[],0.11442599142013314,inf,0.0,0.0
10,7,0,0,0.9323938199059484,36,0.7770280177100639,1,"[[0, 5]]",0.16663109394221037,inf,0.04081077419238843,-0.020545625889780286
10,7,0,0,0.9323938199059484,28,0.8091487945583039,2,"[[2, 5], [6, 11]]",0.13218129798423198,inf,0.04081077419238843,0.01994304976511234
