M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
8,31,12,30,0.6129229283328851,14,0.5709793086632948,0,[],0.06843212699461983,0.4666666666666667,0.0,0.0
8,30,12,30,0.6178459777007844,14,0.5755654632916493,1,"[[5, 10]]",0.06843212699461988,0.4666666666666667,0.008032085504273341,0.008032085504273286
8,33,12,30,0.6031941988606797,12,0.5676355502472884,2,"[[9, 12], [6, 9]]",0.058950581223352116,0.4,-0.015872679944715005,-0.00585618141546042
8,27,12,27,0.6483237637123122,16,0.597872413376765,3,"[[1, 4], [4, 9], [6, 9]]",0.07781814142776738,0.5925925925925926,0.05775740104178398,0.04709996370346403
8,27,12,27,0.6483237637123122,16,0.597872413376765,4,"[[2, 7], [2, 5], [9, 14], [7, 10]]",0.07781814142776738,0.5925925925925926,0.05775740104178398,0.04709996370346403
8,27,12,27,0.6483237637123122,12,0.6101047010205602,5,"[[9, 12], [10, 13], [7, 10], [5, 8], [5, 10]]",0.058950581223351964,0.4444444444444444,0.05775740104178398,0.06852331032600968
8,30,12,27,0.6329492258087938,10,0.6016989200354053,5,"[[2, 7], [11, 14], [2, 5], [9, 14], [7, 10]]",0.04937253179108688,0.37037037037037035,0.032673435027759594,0.05380161926362505
