M,D,g1,g2,f,crosstalk,f_ct,#extra_e,extra_edge,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct
10,34,15,36,0.5326878915093773,20,0.4813860967778177,0,[],0.09630741668671204,0.5555555555555556,0.0,0.0
10,33,15,33,0.551193920911222,14,0.5134745485167629,1,"[[6, 11]]",0.06843212699461969,0.42424242424242425,0.034740848622272225,0.06665845140466434
10,33,15,33,0.551193920911222,14,0.5134745485167629,2,"[[5, 8], [6, 11]]",0.06843212699461969,0.42424242424242425,0.034740848622272225,0.06665845140466434
10,33,15,36,0.5380414938227598,20,0.4862241074824303,3,"[[2, 7], [2, 5], [6, 11]]",0.096307416686712,0.5555555555555556,0.010050167084168084,0.010050167084168124
10,36,15,33,0.5349036786673851,8,0.5136696092189386,4,"[[2, 7], [11, 14], [2, 5], [6, 9]]",0.039696996478594676,0.24242424242424243,0.0041596349256771805,0.06706365775250304
10,33,15,33,0.551193920911222,16,0.5083010344196267,5,"[[1, 4], [2, 7], [9, 14], [4, 9], [7, 10]]",0.07781814142776772,0.48484848484848486,0.034740848622272225,0.0559113315111623
10,30,15,33,0.5679802748905849,16,0.523781105530967,5,"[[2, 7], [11, 14], [2, 5], [9, 14], [7, 10]]",0.07781814142776763,0.48484848484848486,0.06625339892973008,0.08806861900857228
10,33,15,33,0.551193920911222,14,0.5134745485167629,6,"[[2, 7], [8, 13], [11, 14], [2, 5], [9, 14], [5, 8]]",0.06843212699461969,0.42424242424242425,0.034740848622272225,0.06665845140466434
