#e,compiler,fidelity no crosstalk,fidelity,g1,g2,D,avg idling time,idling time,qubit lifetime,avg two qubit gate fidelity,two qubit gate fidelity,gates,gate_spec
0,sabre_basic,0.11422476947756449,0.21875413999072774,203,90,938,325.0833333333333,"[180, 2, 854, 368, 341, 5, 340, 685, 161, 11, 386, 568]","[369, 211, 938, 935, 372, 381, 565, 765, 181, 211, 413, 586, 0, 0, 0, 0]",0.9869222222222223,"[0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.9855, 0.9855, 0.9900000000000001, 0.9855, 0.9855, 0.9900000000000001, 0.9905, 0.9905, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]","[[0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [1], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (0, 4), [0], [4], (0, 4), [0], [4], (0, 4), [0], [4], [0], [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [5], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], [5], [1], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [3], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], [4], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [7], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [3], [9], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], (6, 10), [6], [10], (6, 10), [6], [10], (6, 10), [6], [10], [6], (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], [2], [7], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [2], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (7, 11), [7], [11], (7, 11), [7], [11], (7, 11), [7], [11], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [3], [2], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [2], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], [3], [2]]","['sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm0', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm1', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm3', 'v0', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v1', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v3', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm5', 'v4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm6', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v5', 'v6', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm7', 'v7', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm8', 'v8']"
0,sabre_lookahead,0.15523117667248498,0.27519724115641614,175,75,936,262.25,"[171, 356, 351, 9, 170, 348, 516, 171, 161, 710, 173, 11]","[193, 565, 553, 29, 190, 933, 758, 369, 181, 936, 351, 29, 0, 0, 0, 0]",0.9866399999999999,"[0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.986, 0.986, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]","[[0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [1], [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [9], (7, 11), [7], [11], (7, 11), [7], [11], (7, 11), [7], [11], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], [10], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], [7], [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [5], [6], [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (2, 6), [2], [6], (2, 6), [2], [6], (2, 6), [2], [6], [2], [9], [9], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], [5], [1], (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], [6], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [6], [9], [9], (9, 5), [9], [5], (9, 5), [9], [5], (9, 5), [9], [5], [5], [9]]","['sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm0', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm3', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm1', 'v0', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v1', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v3', 'v2', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm5', 'v4', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm6', 'v5', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v6', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm7', 'v7', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm8', 'v8']"
0,sabre_decay,0.15523117667248498,0.27519724115641614,175,75,936,262.25,"[171, 356, 351, 9, 170, 348, 516, 171, 161, 710, 173, 11]","[193, 565, 553, 29, 190, 933, 758, 369, 181, 936, 351, 29, 0, 0, 0, 0]",0.9866399999999999,"[0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9800000000000001, 0.9805, 0.9755, 0.9800000000000001, 0.9850000000000001, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.986, 0.986, 0.9855, 0.981, 0.9855, 0.9855, 0.981, 0.9855, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]","[[0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [1], [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [9], (7, 11), [7], [11], (7, 11), [7], [11], (7, 11), [7], [11], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (10, 11), [10], [11], (10, 11), [10], [11], (10, 11), [10], [11], (9, 10), [9], [10], (9, 10), [9], [10], (9, 10), [9], [10], [10], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], [7], [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [5], [6], [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (2, 6), [2], [6], (2, 6), [2], [6], (2, 6), [2], [6], [2], [9], [9], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], [5], [1], (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], [6], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (5, 9), [5], [9], (5, 9), [5], [9], (5, 9), [5], [9], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [6], [9], [9], (9, 5), [9], [5], (9, 5), [9], [5], (9, 5), [9], [5], [5], [9]]","['sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm0', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm3', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm1', 'v0', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v1', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v3', 'v2', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm5', 'v4', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm6', 'v5', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v6', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm7', 'v7', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm8', 'v8']"
1,sabre_basic,0.10268451833586159,0.21970328275917547,209,93,1137,526.7,"[1069, 544, 727, 547, 520, 423, 555, 543, 161, 178]","[1137, 1134, 816, 589, 551, 959, 807, 759, 181, 378, 0, 0, 0, 0, 0, 0]",0.9879462365591397,"[0.9800000000000001, 0.9800000000000001, 0.9755, 0.9755, 0.9800000000000001, 0.9800000000000001, 0.9800000000000001, 0.9755, 0.9755, 0.9800000000000001, 0.9800000000000001, 0.9800000000000001, 0.9755, 0.9755, 0.9800000000000001, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.9905, 0.9905, 0.9905, 0.9905, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]","[[0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [1], [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [5], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [9], (8, 9), [8], [9], (8, 9), [8], [9], (8, 9), [8], [9], (6, 9), [6], [9], (6, 9), [6], [9], (6, 9), [6], [9], [6], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], (4, 5), [4], [5], (4, 5), [4], [5], (4, 5), [4], [5], [5], [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [2], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [3], [4], (0, 4), [0], [4], (0, 4), [0], [4], (0, 4), [0], [4], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (2, 3), [2], [3], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [1], (3, 7), [3], [7], (3, 7), [3], [7], (3, 7), [3], [7], [9], (6, 9), [6], [9], (6, 9), [6], [9], (6, 9), [6], [9], (6, 7), [6], [7], (6, 7), [6], [7], (6, 7), [6], [7], [7], [0], [2], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], (1, 5), [1], [5], (1, 5), [1], [5], (1, 5), [1], [5], (5, 6), [5], [6], (5, 6), [5], [6], (5, 6), [5], [6], [5], [0], (2, 6), [2], [6], (2, 6), [2], [6], (2, 6), [2], [6], (1, 2), [1], [2], (1, 2), [1], [2], (1, 2), [1], [2], [0], (0, 1), [0], [1], (0, 1), [0], [1], (0, 1), [0], [1], [1], [0]]","['sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm0', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm3', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm1', 'v0', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v1', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v3', 'v2', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm5', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'v4', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm6', 'v5', 'v6', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm7', 'v7', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'syc', 'sg', 'sg', 'm8', 'v8']"
